id_usuario,horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
7689,3,29,1,19
7690,28,1,25,45
7691,22,12,1,32
7692,42,1,26,20
7693,28,9,28,41
7694,3,31,40,43
7695,16,6,3,48
7696,24,40,29,21
7697,28,21,38,5
7698,20,10,0,38
7699,8,17,1,41
7700,46,6,39,12
7701,27,17,46,48
7702,29,12,41,9
7703,13,32,36,42
7704,0,32,34,50
7705,46,45,22,44
7706,25,7,29,34
7707,4,42,36,50
7708,2,44,23,14
7709,21,34,40,27
7710,28,0,26,1
7711,1,31,15,9
7712,11,25,33,27
7713,24,32,16,19
7714,47,3,18,34
7715,6,32,5,23
7716,5,38,48,29
7717,34,7,14,25
7718,48,43,38,48
7719,18,20,0,17
7720,20,33,33,16
7721,41,11,39,18
7722,41,21,31,38
7723,23,9,41,36
7724,30,4,1,20
7725,36,23,35,19
7726,16,5,45,0
7727,44,0,27,17
7728,6,46,13,20
7729,13,33,20,36
7730,30,14,38,17
7731,1,49,34,7
7732,21,45,7,34
7733,39,24,45,37
7734,49,9,7,27
7735,31,25,15,47
7736,4,35,50,31
7737,41,41,27,26
7738,12,21,50,20
7739,50,37,45,44
7740,15,0,17,41
7741,20,41,1,14
7742,22,7,48,29
7743,16,40,10,40
7744,46,4,45,36
7745,49,28,36,49
7746,7,26,21,11
7747,11,47,36,32
7748,30,11,45,47
7749,30,8,34,5
7750,36,13,39,10
7751,3,39,11,17
7752,27,47,50,38
7753,50,35,28,39
7754,27,30,7,15
7755,39,25,35,10
7756,50,2,10,2
7757,9,48,25,3
7758,18,12,41,28
7759,29,32,39,16
7760,33,20,44,26
7761,10,11,48,46
7762,34,42,32,36
7763,38,26,28,7
7764,27,48,49,32
7765,43,1,27,41
7766,2,33,48,26
7767,36,36,18,20
7768,27,42,44,49
7769,40,39,4,22
7770,33,18,14,31
7771,21,24,30,49
7772,27,14,7,11
7773,18,39,29,25
7774,37,7,3,13
7775,9,2,43,37
7776,0,5,9,50
7777,16,38,0,35
7778,9,20,31,44
7779,47,0,32,2
7780,48,46,30,3
7781,4,49,14,2
7782,2,47,8,15
7783,1,12,23,39
7784,22,1,14,46
7785,13,8,35,14
7786,12,15,7,8
7787,35,41,9,9
7788,6,8,2,10
7789,37,38,39,49
7790,27,12,6,25
7791,47,37,37,46
7792,35,37,28,1
7793,31,6,39,32
7794,14,35,10,34
7795,28,0,37,47
7796,18,7,36,1
7797,28,12,50,29
7798,32,19,3,32
7799,36,9,26,38
7800,40,18,27,2
7801,14,36,7,25
7802,26,28,26,35
7803,8,9,50,31
7804,22,49,31,13
7805,12,49,31,4
7806,18,7,50,0
7807,13,25,21,19
7808,30,4,35,34
7809,21,3,43,39
7810,7,0,7,11
7811,23,44,47,3
7812,23,31,45,29
7813,46,0,45,49
7814,4,15,22,30
7815,23,44,14,20
7816,20,34,9,40
7817,19,5,9,49
7818,22,22,7,12
7819,14,15,43,31
7820,34,12,14,44
7821,1,6,34,33
7822,11,32,18,39
7823,6,13,9,34
7824,10,40,34,26
7825,44,23,8,2
7826,25,14,6,20
7827,8,39,40,0
7828,4,24,3,39
7829,36,44,44,40
7830,23,13,34,32
7831,42,3,22,41
7832,4,43,12,49
7833,6,41,5,23
7834,38,11,15,18
7835,5,10,1,1
7836,32,32,3,0
7837,48,5,14,3
7838,0,39,8,46
7839,9,43,36,19
7840,25,16,2,47
7841,28,9,41,48
7842,31,48,40,47
7843,22,5,25,2
7844,22,26,23,47
7845,11,12,42,40
7846,39,49,28,44
7847,38,7,27,50
7848,44,36,12,37
7849,0,35,36,45
7850,46,19,26,47
7851,11,19,42,50
7852,24,37,43,24
7853,34,43,23,34
7854,36,46,38,11
7855,3,10,36,17
7856,15,34,12,3
7857,22,31,25,36
7858,38,5,37,2
7859,1,27,43,46
7860,29,9,33,42
7861,8,37,28,18
7862,1,34,22,22
7863,1,2,15,0
7864,0,14,21,18
7865,38,9,30,26
7866,26,14,23,19
7867,9,16,37,28
7868,25,44,13,22
7869,23,38,36,9
7870,25,6,12,16
7871,8,40,29,16
7872,7,23,19,16
7873,26,48,12,44
7874,46,9,40,32
7875,0,16,45,12
7876,2,41,33,29
7877,49,16,24,35
7878,29,30,50,30
7879,14,24,26,42
7880,10,28,42,19
7881,21,43,39,38
7882,4,8,10,36
7883,39,24,7,37
7884,36,48,8,27
7885,28,27,18,17
7886,6,31,7,49
7887,2,16,37,15
7888,42,4,25,11
7889,30,42,22,19
7890,9,21,45,11
7891,20,29,12,24
7892,12,2,37,15
7893,33,12,22,34
7894,13,41,20,32
7895,39,35,33,12
7896,19,20,38,49
7897,42,6,3,42
7898,14,35,19,21
7899,19,15,28,24
7900,16,48,6,19
7901,34,43,5,22
7902,29,8,5,33
7903,11,23,6,5
7904,27,29,38,19
7905,40,17,31,39
7906,33,16,21,0
7907,40,20,26,13
7908,26,44,2,18
7909,12,46,26,30
7910,15,48,25,4
7911,10,46,6,9
7912,19,35,27,14
7913,35,1,20,3
7914,10,41,19,17
7915,20,22,27,12
7916,43,15,37,15
7917,4,20,32,5
7918,46,46,18,10
7919,20,1,49,35
7920,50,4,7,40
7921,1,35,7,5
7922,17,0,42,29
7923,43,21,28,45
7924,12,10,18,39
7925,6,11,39,36
7926,11,6,10,50
7927,1,29,14,20
7928,16,28,36,46
7929,1,32,12,37
7930,36,45,2,45
7931,27,6,47,38
7932,33,34,3,11
7933,38,39,21,12
7934,40,1,28,9
7935,18,28,1,0
7936,22,44,16,46
7937,48,26,26,30
7938,32,23,3,27
7939,19,42,10,21
7940,49,44,44,14
7941,2,8,45,1
7942,10,7,22,44
7943,11,14,24,30
7944,17,36,46,34
7945,16,23,23,19
7946,30,20,11,43
7947,31,21,43,2
7948,37,32,15,44
7949,4,33,26,7
7950,50,22,48,4
7951,17,47,35,45
7952,46,10,4,44
7953,7,44,10,36
7954,26,45,30,16
7955,9,22,40,10
7956,11,20,5,49
7957,48,40,15,1
7958,1,34,6,26
7959,30,50,11,35
7960,7,44,7,13
7961,31,41,25,48
7962,27,19,14,43
7963,35,25,31,18
7964,23,30,28,36
7965,43,43,42,15
7966,45,46,29,31
7967,31,0,28,16
7968,19,40,4,41
7969,41,28,14,34
7970,0,37,23,46
7971,29,18,35,45
7972,5,30,9,20
7973,2,21,15,31
7974,30,19,37,37
7975,17,6,4,16
7976,29,17,12,45
7977,18,44,21,33
7978,48,30,39,43
7979,9,30,11,34
7980,30,46,44,41
7981,35,43,40,47
7982,40,8,17,14
7983,39,23,25,33
7984,12,7,35,30
7985,8,18,25,43
7986,5,35,2,47
7987,34,8,5,17
7988,4,23,23,28
7989,31,17,21,4
7990,44,50,10,7
7991,36,48,26,25
7992,15,19,20,13
7993,31,35,9,3
7994,19,20,26,19
7995,38,2,20,21
7996,32,16,4,4
7997,18,41,34,47
7998,12,29,41,17
7999,46,47,8,21
8000,25,34,47,48
8001,50,1,39,6
8002,0,31,27,44
8003,3,39,50,7
8004,34,37,23,39
8005,23,13,27,48
8006,3,37,10,47
8007,34,8,16,10
8008,25,33,4,26
8009,50,44,0,1
8010,23,3,39,24
8011,28,1,17,4
8012,3,14,20,3
8013,21,1,35,35
8014,8,21,32,29
8015,4,30,25,29
8016,16,46,47,35
8017,25,7,15,4
8018,12,0,26,26
8019,5,36,26,12
8020,33,47,31,24
8021,34,38,33,28
8022,50,20,38,16
8023,7,34,30,4
8024,48,43,28,34
8025,45,33,33,28
8026,13,32,25,14
8027,37,40,14,49
8028,42,4,48,15
8029,0,6,15,24
8030,39,25,43,1
8031,38,2,28,34
8032,6,14,41,29
8033,32,37,3,26
8034,3,1,15,26
8035,38,10,18,14
8036,29,13,36,42
8037,22,5,1,15
8038,27,3,29,44
8039,41,20,46,27
8040,48,1,24,12
8041,44,37,27,32
8042,40,36,37,19
8043,7,25,32,30
8044,34,17,18,21
8045,40,33,31,17
8046,28,37,27,4
8047,35,24,40,42
8048,31,18,25,17
8049,41,20,4,7
8050,41,37,39,24
8051,40,43,17,50
8052,15,23,35,8
8053,27,46,35,34
8054,29,13,47,26
8055,5,3,49,6
8056,48,15,26,40
8057,3,26,7,24
8058,15,2,25,2
8059,4,11,24,7
8060,15,6,31,28
8061,24,11,49,8
8062,43,20,17,12
8063,6,35,40,25
8064,34,0,49,13
8065,33,31,46,24
8066,23,28,27,32
8067,46,41,6,45
8068,36,27,44,28
8069,10,4,37,48
8070,14,16,12,27
8071,1,13,45,25
8072,23,9,36,23
8073,49,20,26,4
8074,24,45,50,25
8075,49,21,35,20
8076,36,46,36,17
8077,23,30,37,15
8078,8,38,7,37
8079,13,45,34,46
8080,24,34,44,33
8081,8,24,44,8
8082,6,14,7,10
8083,18,7,7,20
8084,28,47,33,13
8085,47,21,6,7
8086,26,1,28,5
8087,48,37,42,30
8088,42,50,15,50
8089,39,47,40,1
8090,13,31,37,33
8091,26,35,20,0
8092,4,47,7,28
8093,41,33,6,28
8094,24,23,18,48
8095,46,47,17,11
8096,8,2,29,48
8097,38,2,35,26
8098,3,48,22,2
8099,19,5,11,2
8100,21,31,18,40
8101,35,48,32,26
8102,32,9,0,32
8103,17,36,38,1
8104,27,1,5,20
8105,50,48,38,19
8106,36,22,3,28
8107,50,22,31,33
8108,42,24,29,4
8109,30,29,45,19
8110,18,30,32,27
8111,32,22,44,28
8112,50,36,21,8
8113,38,40,46,17
8114,7,4,12,19
8115,23,11,50,48
8116,32,16,26,9
8117,31,8,1,15
8118,6,33,9,5
8119,40,49,45,32
8120,45,36,43,45
8121,8,23,29,2
8122,24,22,14,32
8123,36,28,19,45
8124,46,35,19,9
8125,14,32,12,30
8126,26,31,9,1
8127,26,31,31,8
8128,10,21,50,3
8129,34,10,9,14
8130,36,37,24,9
8131,50,15,16,6
8132,50,21,11,28
8133,34,14,39,7
8134,41,43,31,24
8135,2,9,23,50
8136,20,13,7,44
8137,43,10,14,37
8138,21,46,20,39
8139,29,19,35,34
8140,40,30,21,21
8141,39,14,35,41
8142,27,33,44,5
8143,28,0,6,28
8144,12,24,12,21
8145,27,3,46,8
8146,41,10,43,13
8147,33,33,17,33
8148,49,30,13,22
8149,40,49,34,19
8150,35,49,37,30
8151,11,2,8,17
8152,31,4,17,11
8153,49,32,11,5
8154,36,5,14,32
8155,46,24,30,6
8156,12,2,12,36
8157,46,31,32,10
8158,1,50,17,37
8159,36,7,12,28
8160,29,33,40,43
8161,35,20,27,9
8162,18,49,40,42
8163,30,48,27,6
8164,31,11,11,45
8165,31,12,50,11
8166,12,6,4,30
8167,33,14,49,24
8168,47,14,26,37
8169,5,48,6,34
8170,2,39,12,18
8171,20,4,26,49
8172,20,49,11,26
8173,13,41,39,45
8174,11,20,49,44
8175,35,29,27,0
8176,29,49,32,34
8177,48,11,17,6
8178,43,8,13,15
8179,43,32,48,34
8180,37,10,37,16
8181,17,3,33,49
8182,32,46,21,32
8183,36,7,13,4
8184,49,31,42,5
8185,45,34,1,21
8186,29,41,11,32
8187,47,0,35,49
8188,35,46,4,50
8189,12,34,39,23
8190,22,50,12,2
8191,50,42,33,44
8192,30,9,23,1
8193,46,5,11,10
8194,34,38,24,32
8195,40,20,16,37
8196,15,21,41,32
8197,17,42,32,33
8198,1,19,13,14
8199,29,43,1,43
8200,42,11,11,31
8201,22,22,34,18
8202,34,49,12,34
8203,46,33,15,7
8204,49,10,10,29
8205,3,32,50,50
8206,5,42,10,30
8207,9,50,41,6
8208,7,31,44,24
8209,22,31,19,18
8210,35,21,4,31
8211,21,49,46,19
8212,34,35,47,11
8213,11,38,21,11
8214,22,31,1,4
8215,2,25,35,0
8216,37,16,41,30
8217,11,39,13,6
8218,35,49,7,17
8219,22,35,14,31
8220,43,30,6,35
8221,43,17,17,26
8222,45,7,37,25
8223,2,6,13,1
8224,12,33,1,3
8225,22,34,25,46
8226,7,6,14,40
8227,11,35,1,0
8228,29,44,3,5
8229,40,36,8,42
8230,24,22,37,48
8231,41,14,14,43
8232,0,6,12,47
8233,15,12,39,6
8234,42,42,5,41
8235,38,25,17,30
8236,11,25,43,2
8237,36,6,24,50
8238,46,2,1,32
8239,33,40,44,27
8240,20,25,15,47
8241,4,11,24,36
8242,18,40,42,16
8243,4,15,17,26
8244,12,18,0,16
8245,22,23,4,13
8246,0,25,41,28
8247,23,17,2,25
8248,8,13,7,41
8249,15,42,25,37
8250,4,41,17,44
8251,20,24,8,42
8252,32,33,34,9
8253,9,43,0,43
8254,21,17,18,30
8255,19,25,44,2
8256,28,31,12,19
8257,15,28,42,31
8258,40,19,50,48
8259,29,6,24,37
8260,44,8,12,49
8261,36,1,21,32
8262,0,21,24,47
8263,6,4,30,23
8264,9,0,34,3
8265,3,2,42,1
8266,46,16,35,30
8267,46,14,8,5
8268,11,9,17,20
8269,15,30,9,36
8270,30,41,22,15
8271,2,42,0,47
8272,24,27,22,46
8273,44,12,8,49
8274,49,24,32,1
8275,8,44,21,0
8276,13,12,2,14
8277,20,5,37,38
8278,26,5,39,41
8279,48,30,31,19
8280,20,6,50,20
8281,0,14,17,46
8282,12,50,28,35
8283,47,6,46,26
8284,34,44,37,32
8285,5,10,9,42
8286,5,45,25,17
8287,33,15,29,47
8288,4,19,39,20
8289,47,31,39,42
8290,39,43,24,45
8291,43,47,20,0
8292,18,0,20,26
8293,45,49,1,35
8294,37,10,41,34
8295,33,22,41,14
8296,33,46,24,42
8297,28,0,11,31
8298,19,23,6,41
8299,14,46,21,11
8300,42,24,39,18
8301,32,12,12,2
8302,14,27,23,16
8303,50,35,21,17
8304,10,19,38,40
8305,22,32,35,9
8306,10,41,29,13
8307,49,35,25,39
8308,31,27,11,27
8309,32,40,34,15
8310,20,7,37,7
8311,44,35,32,28
8312,45,0,45,46
8313,40,21,24,46
8314,24,1,50,27
8315,13,16,20,47
8316,37,46,24,36
8317,34,27,19,47
8318,4,37,20,44
8319,17,5,44,39
8320,18,42,12,0
8321,7,8,47,5
8322,41,27,4,10
8323,10,38,30,13
8324,22,49,39,38
8325,2,3,23,40
8326,47,32,49,26
8327,50,50,1,32
8328,14,27,38,8
8329,44,32,15,14
8330,12,47,24,24
8331,0,38,45,20
8332,31,16,10,14
8333,44,37,2,18
8334,3,14,12,16
8335,43,17,36,16
8336,22,27,23,11
8337,38,41,34,41
8338,27,13,28,50
8339,34,3,32,18
8340,10,22,12,32
8341,23,45,25,18
8342,45,38,12,21
8343,43,12,16,1
8344,31,18,28,22
8345,19,17,21,21
8346,39,13,17,2
8347,28,17,6,30
8348,3,42,9,49
8349,16,37,31,26
8350,39,49,22,23
8351,31,40,49,41
8352,48,44,34,32
8353,15,21,44,4
8354,43,43,41,22
8355,9,20,26,36
8356,9,9,44,6
8357,6,22,26,43
8358,25,17,25,38
8359,46,29,38,3
8360,26,36,19,19
8361,49,38,20,35
8362,44,1,30,4
8363,49,47,49,11
8364,9,49,35,9
8365,8,7,29,37
8366,24,9,48,46
8367,14,50,2,19
8368,10,25,5,50
8369,34,32,28,14
8370,50,3,29,43
8371,13,36,8,28
8372,7,27,9,4
8373,39,45,8,43
8374,38,27,4,26
8375,10,4,13,31
8376,30,39,41,31
8377,27,36,22,6
8378,45,39,45,30
8379,3,15,40,26
8380,6,21,11,24
8381,39,41,44,26
8382,25,26,11,6
8383,33,48,12,2
8384,5,32,49,46
8385,15,35,24,48
8386,36,12,50,2
8387,1,44,15,40
8388,34,40,47,10
8389,50,7,24,23
8390,12,6,34,50
8391,43,47,50,30
8392,26,19,35,3
8393,6,14,29,20
8394,21,41,46,48
8395,3,37,17,29
8396,46,20,6,31
8397,48,0,9,27
8398,9,26,25,11
8399,47,7,46,6
8400,5,28,12,48
8401,5,8,2,2
8402,42,13,28,24
8403,12,36,20,43
8404,35,48,43,18
8405,50,19,40,19
8406,2,44,17,17
8407,31,47,23,13
8408,12,34,31,31
8409,0,38,31,45
8410,19,3,30,49
8411,1,3,24,15
8412,48,24,44,25
8413,26,17,33,25
8414,10,11,12,35
8415,24,13,13,43
8416,6,2,42,21
8417,29,24,7,4
8418,21,30,25,24
8419,22,26,49,43
8420,11,46,6,39
8421,7,43,32,49
8422,5,5,36,49
8423,10,33,34,17
8424,43,34,19,48
8425,8,14,26,36
8426,4,47,12,32
8427,46,23,19,41
8428,40,43,32,11
8429,30,35,16,46
8430,3,21,29,24
8431,26,36,11,40
8432,23,43,17,37
8433,44,10,8,16
8434,18,46,0,50
8435,1,10,46,7
8436,8,42,11,25
8437,27,47,40,0
8438,41,21,10,44
8439,32,8,21,38
8440,5,28,4,19
8441,2,48,42,27
8442,19,13,43,43
8443,30,25,34,32
8444,35,10,12,4
8445,39,27,21,49
8446,37,35,31,11
8447,38,6,46,36
8448,6,48,24,2
8449,38,46,42,1
8450,28,39,50,14
8451,34,36,1,42
8452,48,28,30,17
8453,7,19,12,40
8454,12,1,36,36
8455,34,5,23,8
8456,28,18,23,0
8457,2,7,13,28
8458,35,4,43,39
8459,33,5,44,25
8460,42,28,48,4
8461,43,42,39,17
8462,8,46,3,28
8463,24,2,24,50
8464,46,16,9,50
8465,21,34,9,37
8466,9,14,10,8
8467,33,35,9,8
8468,43,27,31,42
8469,28,6,12,9
8470,21,45,25,42
8471,22,17,42,18
8472,40,45,48,7
8473,18,50,11,9
8474,39,8,6,1
8475,45,49,18,37
8476,9,11,26,44
8477,40,19,43,0
8478,19,6,15,43
8479,27,36,50,6
8480,38,18,35,12
8481,24,44,15,31
8482,11,10,39,33
8483,41,8,23,23
8484,9,6,4,8
8485,39,8,25,15
8486,4,9,33,3
8487,7,25,27,18
8488,20,3,46,9
8489,7,36,3,1
8490,34,34,27,34
8491,4,36,32,36
8492,0,11,28,45
8493,21,26,50,50
8494,36,22,28,32
8495,47,2,48,13
8496,19,33,29,10
8497,21,15,8,49
8498,14,49,46,7
8499,41,34,37,7
8500,28,22,32,33
8501,17,0,33,26
8502,25,20,3,42
8503,34,11,24,34
8504,18,41,30,40
8505,44,31,20,40
8506,47,42,21,40
8507,40,7,24,3
8508,10,47,46,47
8509,48,13,43,25
8510,50,45,1,16
8511,10,3,25,40
8512,26,6,39,21
8513,18,18,48,19
8514,45,7,19,39
8515,40,31,6,42
8516,0,5,27,36
8517,37,6,34,2
8518,38,39,7,7
8519,21,33,43,19
8520,1,13,0,8
8521,41,27,50,40
8522,17,31,19,28
8523,19,33,16,7
8524,9,48,40,15
8525,32,17,22,45
8526,24,4,47,4
8527,5,23,0,31
8528,33,49,12,32
8529,17,26,38,21
8530,8,16,47,15
8531,15,8,15,6
8532,13,46,33,41
8533,48,5,31,42
8534,11,3,50,10
8535,19,44,17,3
8536,11,13,32,17
8537,5,16,28,4
8538,26,38,3,13
8539,6,30,36,40
8540,33,26,20,44
8541,31,44,45,5
8542,2,45,42,38
8543,42,24,19,18
8544,30,45,25,5
8545,2,7,42,32
8546,15,20,45,48
8547,31,37,27,18
8548,45,47,6,36
8549,13,33,8,49
8550,34,45,45,35
8551,25,15,47,28
8552,21,28,30,2
8553,5,1,29,2
8554,5,29,5,32
8555,18,14,15,27
8556,7,22,44,10
8557,15,24,34,0
8558,17,14,15,16
8559,30,15,19,34
8560,24,28,25,36
8561,12,34,23,32
8562,37,36,29,26
8563,44,44,11,34
8564,9,39,19,47
8565,13,9,29,2
8566,17,33,25,44
8567,42,43,5,43
8568,38,12,11,22
8569,39,24,16,31
8570,36,23,41,1
8571,46,36,37,48
8572,17,37,8,48
8573,34,45,9,29
8574,9,30,4,33
8575,23,12,4,7
8576,3,8,4,44
8577,42,19,46,50
8578,23,28,50,40
8579,50,2,47,36
8580,27,19,32,49
8581,34,27,32,25
8582,28,2,14,13
8583,21,22,14,43
8584,10,5,27,28
8585,32,25,35,22
8586,30,48,43,6
8587,30,14,13,37
8588,37,13,47,23
8589,5,6,43,32
8590,11,32,23,35
8591,14,39,16,35
8592,9,40,3,50
8593,4,34,10,31
8594,21,12,25,33
8595,47,21,0,34
8596,18,0,22,43
8597,21,10,35,42
8598,27,11,19,50
8599,45,22,14,49
8600,28,1,44,38
8601,25,12,30,34
8602,47,42,26,20
8603,0,25,42,6
8604,20,1,47,21
8605,22,14,9,48
8606,4,17,2,0
8607,24,27,14,30
8608,5,38,4,44
8609,28,13,39,29
8610,39,20,49,15
8611,36,32,3,17
8612,20,5,21,20
8613,41,28,44,45
8614,23,6,23,21
8615,39,27,8,20
8616,35,11,39,30
8617,13,19,49,28
8618,28,27,8,21
8619,7,25,7,40
8620,35,16,32,49
8621,5,2,45,23
8622,29,49,33,6
8623,15,5,1,48
8624,5,12,18,50
8625,20,19,13,41
8626,48,49,42,23
8627,39,26,18,22
8628,48,5,9,32
8629,31,3,24,35
8630,45,24,36,15
8631,3,46,42,39
8632,44,44,0,17
8633,18,22,37,35
8634,41,8,15,25
8635,1,45,33,35
8636,46,3,30,32
8637,4,31,40,30
8638,9,14,41,29
8639,17,4,1,48
8640,3,40,35,10
8641,6,5,32,23
8642,38,9,23,26
8643,4,20,12,28
8644,9,41,9,21
8645,13,47,26,1
8646,21,38,49,41
8647,8,14,5,3
8648,15,5,10,1
8649,8,7,27,22
8650,35,8,28,41
8651,29,20,32,0
8652,28,13,15,10
8653,42,42,32,44
8654,38,9,2,49
8655,2,3,13,31
8656,40,1,11,3
8657,29,43,26,42
8658,30,4,34,48
8659,33,13,37,14
8660,37,8,10,33
8661,46,7,0,8
8662,37,41,32,22
8663,2,9,32,17
8664,9,36,25,27
8665,20,34,31,10
8666,7,6,20,31
8667,23,28,41,24
8668,30,1,14,20
8669,37,46,25,41
8670,27,44,38,5
8671,11,26,6,36
8672,43,15,2,48
8673,47,4,39,44
8674,15,48,19,32
8675,26,23,15,11
8676,43,30,14,19
8677,14,28,43,9
8678,36,37,2,48
8679,50,33,0,48
8680,25,7,24,30
8681,37,47,44,13
8682,35,26,34,13
8683,33,44,47,18
8684,10,4,23,23
8685,29,44,47,27
8686,4,42,3,5
8687,15,50,23,36
8688,49,4,16,13
8689,13,2,42,26
8690,17,50,49,0
8691,37,23,40,32
8692,35,7,3,19
8693,17,18,12,25
8694,17,19,7,50
8695,30,29,28,15
8696,33,41,24,1
8697,41,28,38,44
8698,9,19,3,8
8699,49,6,14,23
8700,3,10,4,29
8701,27,13,46,27
8702,24,28,3,41
8703,20,31,32,31
8704,48,14,41,43
8705,8,40,15,43
8706,5,15,42,28
8707,18,33,47,10
8708,26,9,0,15
8709,32,4,24,24
8710,47,26,34,41
8711,18,46,4,2
8712,11,20,22,0
8713,2,14,20,22
8714,45,4,29,31
8715,19,15,36,2
8716,33,15,8,30
8717,34,18,38,32
8718,18,15,21,7
8719,15,38,46,4
8720,8,14,17,32
8721,22,38,48,41
8722,5,46,15,36
8723,40,7,22,36
8724,12,36,35,28
8725,15,19,40,21
8726,23,10,6,0
8727,22,0,25,3
8728,30,29,25,34
8729,18,19,24,17
8730,23,15,50,27
8731,4,10,14,17
8732,15,20,11,48
8733,30,2,20,4
8734,25,1,3,23
8735,18,31,21,25
8736,27,3,31,34
8737,48,16,21,26
8738,45,44,16,18
8739,34,31,26,6
8740,29,37,50,33
8741,5,9,22,6
8742,36,43,44,16
8743,37,21,47,8
8744,6,15,7,10
8745,24,14,11,13
8746,2,37,42,33
8747,31,20,43,26
8748,25,25,45,27
8749,26,50,17,36
8750,38,16,18,1
8751,30,6,47,29
8752,50,16,6,17
8753,1,34,11,17
8754,43,15,17,0
8755,9,44,40,3
8756,41,21,19,16
8757,11,9,30,49
8758,43,16,40,2
8759,0,38,43,30
8760,7,14,31,8
8761,11,43,12,15
8762,24,8,16,5
8763,45,10,47,34
8764,13,29,40,47
8765,27,40,9,17
8766,48,0,34,19
8767,2,28,25,40
8768,45,9,18,1
8769,49,26,33,37
8770,0,48,40,50
8771,40,18,9,22
8772,26,20,36,40
8773,1,42,1,2
8774,30,49,36,8
8775,37,24,20,1
8776,48,5,21,42
8777,1,25,40,46
8778,49,36,3,21
8779,15,44,19,45
8780,31,49,40,8
8781,3,9,0,10
8782,46,20,40,16
8783,0,38,43,43
8784,25,38,14,31
8785,10,39,46,27
8786,48,2,39,25
8787,27,16,49,38
8788,38,35,35,47
8789,19,18,8,7
8790,18,14,37,13
8791,9,15,25,48
8792,33,37,19,31
8793,25,38,40,30
8794,10,29,1,15
8795,9,21,9,39
8796,17,26,35,11
8797,0,9,48,35
8798,25,50,41,2
8799,2,32,32,49
8800,18,49,25,43
8801,4,10,39,8
8802,42,44,22,2
8803,18,44,44,16
8804,45,12,44,40
8805,1,33,17,14
8806,44,18,50,17
8807,36,37,37,27
8808,8,34,17,24
8809,21,3,30,50
8810,23,31,49,24
8811,41,48,27,26
8812,19,10,20,1
8813,29,19,41,29
8814,5,25,36,25
8815,35,15,14,16
8816,10,27,31,14
8817,47,21,29,6
8818,45,30,28,41
8819,27,33,37,36
8820,22,41,47,40
8821,4,37,8,43
8822,36,1,37,26
8823,43,29,37,38
8824,37,26,45,1
8825,7,13,21,7
8826,26,0,42,18
8827,48,20,15,10
8828,24,14,2,11
8829,35,46,42,47
8830,42,44,23,33
8831,24,41,33,26
8832,46,6,9,39
8833,37,15,36,30
8834,50,8,10,16
8835,33,2,14,31
8836,11,36,32,46
8837,39,30,46,22
8838,17,37,14,37
8839,44,28,35,27
8840,35,16,17,15
8841,25,35,27,29
8842,33,35,43,32
8843,5,5,18,41
8844,43,40,32,17
8845,27,47,22,3
8846,5,43,28,48
8847,26,13,17,41
8848,35,6,29,36
8849,42,12,43,36
8850,47,19,6,16
8851,4,6,25,21
8852,30,44,35,9
8853,42,28,22,9
8854,36,30,45,10
8855,5,32,23,37
8856,6,21,16,36
8857,27,30,48,14
8858,21,19,42,39
8859,28,40,6,31
8860,22,33,8,16
8861,20,27,25,35
8862,26,21,41,11
8863,32,20,24,35
8864,21,12,15,28
8865,3,23,1,1
8866,19,43,5,17
8867,23,18,37,32
8868,14,0,20,21
8869,41,43,19,46
8870,1,47,50,5
8871,22,16,15,4
8872,18,33,34,49
8873,12,10,38,16
8874,34,19,9,11
8875,17,29,26,15
8876,21,16,48,17
8877,6,43,38,31
8878,43,17,19,0
8879,35,17,45,33
8880,45,21,44,32
8881,8,3,32,27
8882,13,24,33,38
8883,3,37,28,13
8884,41,9,42,31
8885,16,47,9,13
8886,25,35,33,42
8887,20,12,28,4
8888,41,39,12,38
8889,7,38,7,26
8890,37,47,27,35
8891,19,4,19,4
8892,0,1,31,47
8893,47,3,0,4
8894,3,6,19,45
8895,45,37,10,5
8896,19,0,34,39
8897,1,30,26,1
8898,25,38,3,33
8899,38,32,49,18
8900,42,22,50,34
8901,40,6,41,28
8902,7,28,5,17
8903,7,25,6,35
8904,20,48,11,37
8905,16,1,18,30
8906,37,10,26,35
8907,15,42,50,14
8908,19,15,9,0
8909,14,29,7,18
8910,49,5,13,13
8911,10,22,16,2
8912,43,24,18,18
8913,48,33,43,16
8914,46,8,24,48
8915,0,47,46,47
8916,10,22,48,14
8917,22,6,43,37
8918,37,44,4,10
8919,27,14,28,42
8920,10,26,3,27
8921,42,37,47,35
8922,5,50,1,35
8923,10,47,10,33
8924,45,15,40,44
8925,12,50,13,44
8926,21,0,35,46
8927,3,1,26,32
8928,3,10,21,2
8929,41,45,13,28
8930,18,3,30,49
8931,44,46,8,21
8932,35,40,47,38
8933,24,30,21,37
8934,50,24,29,28
8935,25,47,16,25
8936,29,18,10,27
8937,34,49,0,5
8938,49,48,1,25
8939,26,27,9,44
8940,23,22,31,39
8941,37,41,25,50
8942,48,24,30,19
8943,48,47,48,29
8944,36,45,10,30
8945,8,33,7,34
8946,33,17,34,23
8947,49,7,47,41
8948,22,32,5,31
8949,20,49,20,36
8950,25,13,34,0
8951,25,35,7,39
8952,19,47,3,42
8953,17,45,2,6
8954,7,6,24,36
8955,36,10,24,49
